start,end,text
181.64,185.35999999999999, respecto de si participamos o no en el frente de todos
185.44,188.64, y cómo participamos y cómo se diseña el frente
188.72,191.6, y cuál es la nueva realidad del frente de todos
191.68,194.68, en términos de representación política electoral.
195.44,196.92," Pero me parece que previamente,"
197.0,199.64," con el resto de quienes son parte del frente de todos,"
199.67999999999998,201.79999999999998, hacemos una primera responsabilidad
201.88,205.48, que es definir una estrategia competitiva
206.55999999999997,207.95999999999998," que nos permita,"
208.76,211.67999999999998, no solamente que alguno por ahí
211.76,216.39999999999998," se saque la vanidad personal o el deseo de competir,"
216.48,220.2, sino que le dé al gobierno sustentabilidad
221.27999999999997,224.04, de cara al último tramo de año de gobierno
224.11999999999998,227.72, y que le dé competitividad de cara a los desafíos
227.79999999999998,229.32," que enfrentamos los próximos años,"
229.32,232.88," porque Argentina, así como hoy está transitando"
232.95999999999998,235.4," una situación muy difícil,"
235.48,238.28," en términos de perspectiva, tiene dos grandes desafíos."
238.35999999999999,242.4," Uno, lo plantee ayer muy bien la vicepresidenta"
242.48,243.4, el tema deuda.
243.48,247.04, Argentina necesita un gran acuerdo de toda la diligencia política
247.12,250.51999999999998, para resolver temas deuda y dolarización de la economía
250.6,253.64," en términos culturales, pero en términos estructurales."
254.2,257.48," Pero el otro es los desafíos del crecimiento,"
257.52000000000004,260.72," porque en energía, en agroindustria,"
260.8,262.56," en el sector minero,"
262.64000000000004,264.84000000000003," en el sector de economía del conocimiento,"
264.92,267.8, y lo estamos viendo con la furia positiva
267.88,271.20000000000005," que hay por las becas para programadores,"
271.28000000000003,274.6, y en el sector turístico y construcción
274.68,276.24," como sectores de mercado interno,"
276.32,279.56, tiene una enorme potencialidad que en los próximos 5 años
279.64000000000004,282.72," nos va a llevar a un proceso de crecimiento muy largo,"
282.8,285.28000000000003, pero hay que lograr que ese crecimiento llegue a la gente.
285.28,287.71999999999997," Entonces, es clave ser competitivos,"
287.79999999999995,292.35999999999996," es clave definir un programa que administre ese crecimiento,"
292.44,294.79999999999995, que convoque a la oposición a discutir
294.88,300.64," cómo vamos a encarar el proceso de garantía, de pago, de deuda"
300.71999999999997,302.44," y cumplimiento con nuestros acreedores,"
302.52,305.59999999999997," pero sobre la base del crecimiento,"
305.67999999999995,308.0, y me parece que eso requiere de una cuestión
308.08,310.11999999999995, que es el orden político.
310.2,313.59999999999997," Por eso es clave pedir, digamos,"
313.6,318.96000000000004, generar además condiciones de orden político en esta etapa.
319.04,322.24," Sin orden político no hay orden económico,"
322.32000000000005,324.88," y esto lo tienen que entender nuestros compañeros,"
324.96000000000004,328.16," y también lo tienen que entender el resto de la dirigencia empresaria,"
328.24,330.8," económica, hoy lo planteábamos a la mañana"
330.88,334.64000000000004, con el vasco en un desayuno con dirigentes empresarios.
334.72,338.12, Es clave que se entienda que para que haya orden económico
338.20000000000005,340.88," tiene que haber orden político y premisas claras,"
340.96,343.6," y que cuando aparecen esas peleas de nanos,"
343.68,347.6, de alguna manera lo que terminan generando es vacío de poder
347.68,349.44," y falta de certidumbre para la gente,"
349.52,352.4," y nosotros estamos obligados a dar certidumbre,"
352.48,355.92, porque antes de ir a buscar el contrato
356.0,359.6," de los próximos 4 años con la sociedad argentina,"
359.68,362.84," primero tenemos que terminar de cumplir este contrato,"
362.92,365.6, que es un contrato que se vio de alguna manera
365.68,369.8," lastimado por el endeudamiento, lastimado por la pandemia,"
369.88,373.64," pero también por errores propios en términos de pérdida de reserva,"
373.72,376.08," en términos de emisión descontrolada,"
376.16,379.8, y me parece que es clave que también tengamos la capacidad
379.88,383.96000000000004, de hacerme a culpa con la sociedad a la hora de asumir
384.04,387.8," cómo vamos a reparar los errores de otros gobiernos,"
387.88,391.8," los problemas estructurales, pero también nuestros propios errores."
391.88,395.40000000000003, Creo que es clave eso para de alguna manera reconciliarnos
395.48,398.52, y poder explicarle al electorado lo que viene.
398.59999999999997,401.52," Es central en este sentido que el hermano mayor,"
401.59999999999997,404.35999999999996," el partido justicialista, siente a la mesa"
404.44,407.03999999999996," al resto de las fuerzas políticas del frente de todo,"
407.12,411.08," gobernadores, intendentes, sin mezquindad,"
411.15999999999997,414.28, en la idea de que tenemos que discutir
414.35999999999996,417.32, cuál es la mejor estrategia para encarar el proceso electoral.
417.4,419.12," Ninguno somos dueños de la verdad,"
419.2,424.52," yo creo que no podemos quedar rehenes de peleas chiquititas de vanidades,"
424.59999999999997,429.15999999999997," porque lo que está en juego es derechos laborales,"
429.24,431.24," derechos sindicales,"
431.32,435.12, lo que está en juego es la capacidad productiva de nuestras pymes.
436.03999999999996,438.4, Se habla de dolarización y de mega devaluación.
438.47999999999996,442.91999999999996," Imagínense con salarios de 100 dólares, 200 dólares,"
443.0,445.44, qué mercado interno tienen nuestras pymes.
446.59999999999997,449.24, Y me parece que eso en un programa tiene que estar planteado
449.32,451.52, para de alguna manera
452.47999999999996,455.28, confrontar sobre la base de qué país queremos nosotros
455.35999999999996,457.2, y qué país quieren los otros.
458.2,461.96, Y lo digo con la tranquilidad de que no estoy planteando
462.03999999999996,464.56, ninguna posición personal.
464.64,468.68, Tengo clara que hoy mi responsabilidad es ser ministro de Economía
468.76,473.28, y ayudar a transitar de la mejor manera posible el cierre
473.88,477.15999999999997, de las situaciones que hoy tiene que resolver la Argentina.
477.24,482.0," Pero lo digo con la certeza de que si no lo hacemos,"
483.16,487.32000000000005, después nos vamos a arrepentir más temprano que tarde.
487.88000000000005,490.72," Y también el 10 de junio,"
490.8,494.04," porque de alguna manera va a estar preconfigurado esto de si hay paso,"
494.12,498.40000000000003," si no hay paso, yo ya saben lo que pienso, lo he dicho muchas veces."
500.84000000000003,502.52000000000004, Pero hagámoslo sin especulación.
502.6,505.72, Nosotros ya mostramos hacia dentro de nuestra coalición
506.68,509.40000000000003, y también a la sociedad que no especulamos.
510.36,512.96, Cuando el otro día
514.44,517.96, lo planteaba Ferravesi y hoy lo planteó el turco
518.2,520.5600000000001, de una manera muy vehemente.
520.64,523.64, Esto de nos tiramos arriba de la bomba
523.72,526.96," o agarramos la papa caliente, como decía Cerdistina."
528.8000000000001,533.32, Me parece que es clave actuar sin especulación.
533.4,534.52, Nosotros no especulamos.
534.6,538.52, Podíamos habernos quedado en la pasible tarea
539.0799999999999,540.68, de presidir la Cámara de Diputados.
540.76,542.76," Sin embargo fuimos y pusimos el cuerpo,"
542.84,546.52," buscamos nuestros mejores hombres, trajimos gente de afuera y nos comprometimos."
547.48,551.48, Y tenemos que pedirle a todos los integrantes del frente de todos
551.56,553.88, y a los que convoquemos el mismo compromiso.
554.56,555.96," Y con generosidad, miren,"
557.4,561.92, todos saben que hemos tenido coincidencias y diferencias
562.3199999999999,564.7199999999999," con algunos de los sectores del frente de todos, no?"
565.68,567.68, Antes de constituir el frente de todos.
568.12,569.56, Pero el 2019
571.04,573.12, de alguna manera se pudo armar el frente de todos
573.1999999999999,574.0799999999999, porque hubo generosidad.
574.16,576.1999999999999," Cristina en ese momento era la que más medía,"
576.28,579.4399999999999, pero decidió romper los techos para tratar de construir
579.52,581.3199999999999, una cosa más grande y ganadora.
583.0799999999999,587.92," Bueno, esa tiene que ser también la generosidad para construir el 23."
588.88,591.0," Porque si no es lo que terminamos haciendo,"
591.96,592.84, es no cediendo.
592.92,597.24," Nosotros en el 19 cedimos, hasta pedíamos paso, no nos la dieron,"
597.32,598.28, se acuerdan.
598.36,601.56," Y sin embargo, acá estamos poniendo el cuerpo,"
601.64,603.44, haciéndonos responsables
604.84,607.76, y poniendo nuestra convicción y nuestra decisión
607.84,609.52, para enfrentar los problemas.
609.6,613.36," A nosotros, hasta el 10 de diciembre del 23,"
613.44,615.56," más allá de la coyuntura electoral,"
615.64,619.04, a cada uno de los que tenemos responsabilidad de gestión
620.0,621.88, nos tienen que ver cumpliendo
623.0,626.48, el compromiso que asumimos en el 19 con la gente.
627.8,631.4399999999999, Que es ser responsables y tratar de resolver los problemas.
631.8399999999999,634.8399999999999," Yo, lo que les pido es que el 10 de junio"
637.16,638.56," hagamos nuestro Congreso,"
638.64,640.76," tomemos las decisiones que tenemos que tomar,"
640.8399999999999,642.64," pero sobre todas las cosas,"
642.7199999999999,644.3199999999999," que de acá el 10 de junio,"
644.88,647.24," con nuestros compañeros, con nuestros amigos,"
647.3199999999999,648.56," con nuestros vecinos,"
650.04,653.28," sin dejar de lado nuestra tarea,"
655.04,658.3199999999999, nos ocupemos de generar conciencia
658.4,661.28," de que no hay orden económico, sino orden político,"
661.36,664.48, de que no hay construcción colectiva sin generosidad
664.56,669.0, y de que no hay estrategia electoral posible
669.0799999999999,673.04, si no se hace desde la idea de tener competitividad
674.4,677.56," para, de alguna manera, hacerle una oferta distinta"
677.5999999999999,679.1999999999999, a la sociedad argentina.
679.28,681.1199999999999, Y eso lo hacemos entre todos.
681.1999999999999,684.5999999999999," Así que, a trabajar para el Congreso del 10 de junio,"
684.68,686.4399999999999, pero sobre todo para convencer
686.52,689.0799999999999," a todos nuestros compañeros del Frente de Todos,"
690.16,691.52," que primero está la patria,"
691.5999999999999,694.4, después el movimiento y por último los hombres.
694.4799999999999,697.7199999999999, Y demos el ejemplo y pongamos nosotros nuestros nombres
697.8,700.64, y nuestros hombres fuera de la competencia electoral
700.7199999999999,702.4, para convocar con esa generosidad.
702.4799999999999,703.4799999999999, Muchas gracias.
