start,end,text
215.0,223.0," la pagamos mensualizada y eso que en el presupuesto aparecía como una cuenta de 3.800 millones de dólares,"
223.0,227.0, nos cuesta en realidad 1.900 millones de dólares.
227.0,235.0," O sea, ahí tenés 3 lucas y media, 4 lucas menos de obligaciones en dólares"
235.0,242.0, que tiene que enfrentar el Banco Central a la hora de pagar lo que tiene que pagar el Estado
242.0,246.0, lo que tiene que pagar la Argentina en importaciones.
246.0,250.0, Después tenés una segunda canasta que activamos hace algunas semanas
250.0,254.0," que tuvo un primer impacto muy fuerte en abril, 1.400 millones de dólares"
254.0,259.0, que dejaron de ser presión sobre dólar porque se transformaron en Juanes.
259.0,267.0, La canasta Juanes para que se entienda de abril a agosto va a ser 5.000 millones de dólares
267.0,273.0, que son 5.000 millones de dólares menos que salen como dólares de la reserva del Banco Central
273.0,278.0, y que de alguna manera operan a partir de la activación comercial de un swap
278.0,283.0, que integralmente abarca 19.000 millones.
283.0,286.0," O sea, ¿hasta dónde podría que la Argentina en el uso de ese swap"
286.0,290.0, hasta 19.000 millones y se dieran las condiciones políticas
290.0,293.0, y si el Banco Central chino accediera?
293.0,298.0, Hasta acá la operación es por 5.000 millones y además en junio viene la renovación
298.0,304.0, y seguramente la posibilidad o la oportunidad argentina de ampliar esa operación.
304.0,308.0," O sea, ese acuerdo con Juanes está firmado, ¿lo que ocurre es que hace falta activarlo?"
308.0,314.0," No, ya está activado, ya pagamos de hecho en abril 1.410 millones de dólares en Juanes"
314.0,321.0, y a partir de ahora de mayo a agosto tenés un total de 5.000 millones de dólares.
321.0,325.0, Que son 5.000 millones de dólares menos que tenés de presión sobre las reservas.
325.0,329.0," Después tenés otras canastas, hay algunos actores por acá,"
329.0,336.0," uno lo vi recién de llena del Motors, que son parte de la negociación de estos días"
336.0,341.0, que te disminuyen la presión sobre el tipo de cambio o sobre la necesidad
341.0,345.0, de gastar reservas en determinado volumen de importaciones.
345.0,349.0," Claramente el sector automotriz y autopartista, digamos, en eso"
349.0,355.0," está jugando un papel de aliados, socios del Gobierno, para mantener el nivel de actividad industrial."
355.0,360.0, Hoy el número que publicó el INDEC muestra que a pesar de las restricciones
360.0,366.0, con las que se enfrenta la Argentina el nivel de actividad industrial volvió a crecer
366.0,372.0, y en ese sentido el sector automotriz y autopartista que creció más de 20%
372.0,377.0," en exportaciones en el primer trimestre del año, juega un papel central"
377.0,384.0," porque el aumento de expo y la caída de impo o de demanda de dólares, digamos,"
384.0,391.0, en el corto plazo de alguna manera también te juega como un alivio en la presión sobre las reservas.
391.0,397.0," Y después hay, digamos, un trabajo sobre, digamos, algunas operaciones"
397.0,403.0, que son con fondos soberanos que también te van a permitir a lo largo de los próximos meses
403.0,411.0, descomprimir demanda de reserva. Y obviamente está después la discusión respecto de la operación con el fondo.
411.0,419.0," Recordemos que Argentina tiene una operación de crédito con el fondo, que en este momento supone todo el tiempo"
419.0,425.0, el desembolso y reembolso por pagos de derechos de giro.
426.0,434.0," El fondo plantea en el último Sámit la idea de que la sequía se transformó en un game changer del programa,"
434.0,442.0," invita a la Argentina a rediscutir dentro del programa para no tener que armar un programa nuevo,"
442.0,446.0," ir al Congreso, ir de vuelta, buscar las mayorías especiales al borde,"
446.0,451.0," sino simplemente dentro del marco del programa y dentro del marco del estatuto del fondo,"
451.0,459.0," y invita a, digamos, repensar cuáles son los objetivos de corto, media y en el largo plazo de la Argentina."
459.0,468.0," En ese sentido hay varias cuestiones sobre la mesa. Una vez que terminemos las operaciones que vinculan a los flujos comerciales,"
468.0,478.0," vamos a mirar, digamos, cómo diseñar los flujos y los eventuales desembolsos o reembolsos en el programa del fondo,"
478.0,484.0," más allá de que ya estamos discutiendo técnicamente con el fondo, objetivos, metas, etcétera."
484.0,492.0," ¿Cuál vez viable, digamos, que el fondo pueda anticipar los desembolsos y lo ves como algo probable en el corto plazo?"
493.0,502.0," El front load es, estatutariamente, una de las herramientas que tiene el fondo para llevar adelante,"
503.0,508.0," está todo sobre la mesa en la discusión con el fondo, absolutamente todo."
508.0,514.0," Y además hay una cuestión que para nosotros es central, que es la capacidad de intervención del Banco Central,"
514.0,522.0," que es irrenunciable, básicamente porque los años políticos electorales en la Argentina siempre generan,"
522.0,530.0," digamos, esta idea de, me preservo, dolarizo, cartera, generan esta sensación de incertidumbre,"
530.0,536.0," y obviamente que el Banco Central tenga capacidad de intervención y que el Estado tenga alguna capacidad de intervención,"
536.0,543.0," es para tener no herramientas para distorsionar mercados, sino herramientas para generar certidumbre tranquilidad,"
543.0,552.0, en momentos en que la incertidumbre política puede generar alguna situación de dificultad.
553.0,558.0," Sergio, el otro tema que obviamente todo el mundo tiene en la cabeza, incluyéndome a mí, también es el tema de inflación."
559.0,564.0," Cuando uno piensa un poquito para atrás y ve cuando Cristina le entregó el gobierno a Macri,"
564.0,572.0," la inflación estaba a niveles de 25%, cuando Macri le entregó el gobierno a Fernández, estaba en 54%,"
572.0,576.0," y ahora estamos en estos niveles arriba de 100, ¿encapaz?"
576.0,577.0, Sí.
577.0,579.0," Con lo cual, ¿cómo estás viendo el tema de inflación?"
579.0,584.0," ¿Cómo, digamos, claramente es una preocupación que se manifiesta en toda la ciudadanía?"
584.0,585.0, Sí.
586.0,593.0," A ver, a mí me gustaría no plantear el tema de cuáles son las causas, porque en definitiva,"
593.0,598.0, sino cuál es el contexto sobre el cual vos tenés que tomar decisiones.
599.0,605.0," Argentina tuvo un acuerdo con el Fondo en el año 2018,"
605.0,610.0," que tuvo centralmente como dificultad que enfrentó una fuga de capital,"
610.0,615.0," esa formación de activos externos muy fuerte, tuvo una rediscución posterior,"
615.0,622.0, y esa rediscución posterior fue una rediscución bastante larga.
623.0,630.0," En paralelo, se da la rediscución del acuerdo de deuda soberana,"
630.0,636.0," que también fue, a mí modo de ver, bastante larga, casi demasiado larga."
637.0,647.0," Y enfrentó la pandemia y enfrentó, digamos, el 2020 y el 2021 sin acceso al mercado capitales,"
647.0,651.0, y sin acceso al crédito multilateral en volumen.
651.0,654.0," Mantuvo algo del Vida, algo del Banco Mundial,"
655.0,663.0," pero la verdad es que cuando vos miras 6% del PBI de emisión en el 2020,"
663.0,674.0," 3,2% del PBI de emisión en el 2021, 1,4% del PBI de emisión en enero y agosto del 2022,"
674.0,679.0," obviamente que generan un volumen de pesos,"
679.0,685.0," que de alguna manera vos tenés que ir sin frenar el nivel de actividad económica,"
685.0,694.0," tratando de sostener de alguna manera la capacidad de funcionamiento del circuito económico,"
694.0,701.0, y sin generar situaciones que te generen empobrecimientos forzados
701.0,707.0," por procesos más vinculados a decisiones monetarias que la realidad económica,"
708.0,711.0," tenés que ir construyendo un sendero,"
711.0,716.0, que es un sendero difícil de recorrer cuando te aparecen tormentas.
716.0,722.0," Si vos miras agosto de diciembre del 2022, 40% de caída real del gasto,"
724.0,727.0," no se utilizaron adelantos transitorios del tesoro,"
727.0,734.0," que es básicamente con lo que financia el Banco Central, digamos, al tesoro con la emisión monetaria,"
735.0,742.0, y de alguna manera financiaste el grueso del sector público con financiamiento genuino.
742.0,752.0," Eso lo que te terminó generando es que en noviembre de diciembre vos tuviste de 7,5% una caída a 5%,"
752.0,754.0, 30% de caída de la inflación.
755.0,762.0," Pero obviamente cuando vos en enero arrancás con el proceso de párdida del 20% de tus ingresos,"
762.0,764.0, digo para que vos me decías el taxista.
765.0,768.0," El taxista tiene que entender que cuando programamos el año,"
769.0,772.0," pensábamos que a la Argentina iban a ingresar 100,"
773.0,778.0," y cuando terminó la sequía y terminamos de ver diagnóstico e impacto,"
779.0,787.0," el programa es que a la Argentina iban a ingresar 82, 80, 78,"
787.0,791.0," dependiendo del número, viste que hay números más alarmistas, números más."
791.0,793.0, Positivos.
794.0,800.0, Tenés que rehacer tu realidad y fijar prioridades sobre la base de garantizar estabilidad.
800.0,809.0," Y me parece que hoy, digamos, nosotros tenemos que seguir generando incentivos para tratar de bajar la inflación,"
809.0,815.0, pero el incentivo más fuerte es a darle estabilidad al grueso del marco económico
815.0,819.0," para que nuestra industria siga teniendo los niveles de actividad que tiene,"
819.0,823.0," para que tengamos los niveles de ocupación y capacidad que tenemos,"
823.0,827.0," para que sigamos teniendo los números en construcción que tuvimos en el primer trimestre,"
827.0,830.0," que volvió a crecer comparado, digamos, marzo con febrero,"
830.0,835.0, pero además con el trimestre interanual también volvimos a crecer.
835.0,837.0," Me parece que ahí hay una elección,"
837.0,841.0," y la elección es que tenemos que cuidar el nivel de actividad,"
841.0,850.0," y en todo caso, el gran desafío que enfrenta el gobierno es resolver el problema que tenemos"
850.0,857.0," en términos del valor del ingreso, del poder adquisitivo del ingreso, no solo del salario,"
857.0,860.0," porque en el salario vemos una pérdida de poder adquisitivo,"
860.0,865.0," pero en los sectores medios formales también vemos una pérdida de poder adquisitivo,"
865.0,873.0," y entonces ahí es donde yo te diría, en paralelo con el macro de estabilización,"
873.0,876.0, tenés que poner el foco para transgresos.
876.0,880.0," Bueno, hablamos de reservas, hablamos de inflación, hablamos del acuerdo con el fondo,"
880.0,885.0," creo que el otro tema que está en la cabeza de la gente también es el tema de la refinanciación para adelante,"
885.0,888.0," es ahí que el gobierno claramente lo ha sido muy de cerca,"
888.0,893.0," ha sido muy exitoso en la refinanciación de los instrumentos en general en moneda local,"
893.0,897.0," realmente ha hablado un programa, digamos, durante estos últimos meses,"
897.0,901.0," que ha ido logrando refinanciar ese adelante, pero también una preocupación para más adelante,"
901.0,906.0," porque obviamente con una tasa efectiva anual más alta, el stock de delix aumenta,"
906.0,911.0," a su vez tenemos instrumentos que están indexados al dólar, instrumentos que están indexados al inflación,"
911.0,914.0," entonces la preocupación es qué pasa más adelante con esto,"
914.0,919.0," ¿cuál es cómo lo estás viendo vos? te preocupa, te estás viendo alguna posibilidad de riesgo"
919.0,924.0, hacia adelante en cuanto a las potenciales de reestructuración es cómo ha tenido Argentina en el pasado.
924.0,929.0," No, mira, cuando vos miras el press release de diciembre del fondo,"
929.0,936.0," dice el principal desafío que va, todavía no había aparecido la sequía,"
936.0,942.0, el principal desafío que va a recorrer el gobierno argentino es el financiamiento del sector público.
942.0,948.0," En el primer trimestre aparecen torres, usaron o paredones, no me acuerdo la palabra,"
948.0,956.0," insalvables. La verdad es que este es un tiempo para tener determinación,"
956.0,965.0," para ser creativo, para ser audaz, lo cierto es que el primer cuatrimestre,"
965.0,972.0," que aparecía como el cúco, invencible en términos de financiamiento del sector público,"
973.0,979.0," todas las licitaciones tuvieron inclusive resultado de saldo neto positivo de financiamiento,"
979.0,985.0, en algún caso con saldos del 1% o del 2% y en otros casos con saldos de hasta el 6%.
988.0,999.0," Después aparece mayo y junio, te diría que junio es bastante más accesible que mayo"
999.0,1006.0," por la composición del vencimiento, pero también entendemos que el vencimiento de mayo"
1006.0,1010.0," es un vencimiento que trabajando de manera inteligente con los bancos,"
1010.0,1013.0," con los fondos comunes de inversión, con los inversores institucionales,"
1013.0,1020.0, se puede recorrer perfectamente. ¿Por qué? Porque también es cierto que la economía argentina
1020.0,1027.0," sacando cosas particulares que fueron apareciendo, el oleoducto del Debal hace algunos días,"
1027.0,1031.0," alguna cosa vinculada en la energía como la quiso Pampa,"
1031.0,1037.0, no genera instrumentos alternativos para aquellos que tienen excedente empezo
1037.0,1042.0," y me parece que en todo caso el desarrollo de un mercado de capital es local más atractivo,"
1042.0,1049.0," más grande, más voluminoso y con más instrumentos es una tarea que desde el 10 de diciembre en adelante"
1049.0,1055.0, el próximo gobierno tiene que poner sobre la mesa porque es un desafío a recorrer.
1056.0,1063.0, El segundo semestre ¿por qué no me preocupa? Porque el 85% aproximadamente de la tenencia
1063.0,1067.0, de los vencimientos del segundo semestre es intrasector público.
1068.0,1076.0," Y entonces en todo caso será una tarea de ordenamiento, digamos, dentro del sector público"
1076.0,1084.0," para que el funcionario, el sector de la administración que tiene un vencimiento"
1084.0,1094.0, tenga las herramientas para poder seguir gestionando sin afectar la curva de financiamiento del sector público.
1094.0,1105.0," Pero te diría, no fue tan valorado, pero el canje que permitió empezar a poner vencimientos"
1105.0,1114.0, saltando la barrera de la elección fue tal vez el éxito más importante nuestro dentro de la administración
1114.0,1120.0," como equipo porque permitió saltar la idea de que la elección es incertidumbre y no sabemos lo que viene,"
1120.0,1128.0," que es esta cosa que me decían que hoy también reinaba un poco entre los asistentes,"
1128.0,1136.0," digamos, en esta idea de volatilidad política por falta de liderazgo fuertes de un lado o del otro,"
1136.0,1139.0, por falta de incertidumbre respecto al proceso electoral.
1139.0,1145.0," Bueno, mira, se nos acabó el tiempo, pero si estás ok, podemos seguir con..."
1145.0,1148.0," Y si todos ustedes están de acuerdo, podemos seguir con el..."
1148.0,1150.0," Si, es para seguir hablando de economía todo el tiempo."
1150.0,1156.0," No, ahora pasemos algunas preguntas si estás de acuerdo de más de índole política."
1156.0,1158.0, ¿Sí? Están de acuerdo.
1158.0,1160.0," ¿Sí? Dos, tres minutos más."
1160.0,1164.0," Bueno, la primera es ¿vas a ser candidato?"
1168.0,1181.0," Mira, yo quiero primero decirte que tuve la fortuna desde los 27 años de tener todas las responsabilidades"
1181.0,1185.0, también en la vida institucional de un país puede tener.
1185.0,1193.0," Fui director de Ancesa los 29 años, fui diputado los 27, fui director de Ancesa los 29 años,"
1193.0,1197.0," fui intendente, fui diputado, fui jefe de gabinete."
1197.0,1206.0, Ahora me tocó esto de enfrentar este proceso desde economía.
1206.0,1214.0, Y a veces no es solo lo que uno quiere sino el contexto.
1214.0,1219.0," Dos cuestiones de contexto que para mí son centrales, una es la familiar."
1219.0,1225.0," Yo tengo hijos adolescentes, cuando eran chicos, cuando los chicos son chicos,"
1225.0,1228.0," cada uno los puede arrastrar a donde quiere, ¿no?"
1228.0,1230.0, Porque son chicos.
1231.0,1236.0, Cuando empiezan a ser adolescentes so grandes ya es distinto.
1236.0,1242.0, Y el tema del contexto familiar para mí es todo un tema.
1242.0,1249.0," Todo un tema porque tengo la familia que tengo, es lo más importante que construía en mi vida,"
1249.0,1256.0," mis hijos, mis viejos y eso me condiciona, mi mujer obviamente si no me mata."
1256.0,1258.0, Y eso es un condicionante.
1258.0,1266.0," Y lo segundo es que yo creo que un gobierno, por más que sea un gobierno de coalición,"
1266.0,1272.0, un gobierno tiene la obligación de dar certidumbre y parte de dar certidumbre es no exponer a la sociedad sus debates internos.
1272.0,1274.0, No solo tenemos que pillar puertas adentro.
1274.0,1283.0," Esto de querer exponer en una primaria, adilimir si el gobierno tiene diferencias, no las tiene."
1283.0,1291.0, La verdad es que me parece un gravísimo error porque de alguna manera lo que hace es generar la incertidumbre a la gente.
1291.0,1297.0," Y nosotros estamos para dar certidumbre, para gobernar, para decirle cómo va a ser el mañana"
1297.0,1304.0, y no para llenarle de preguntas al que ya tiene mil preguntas el día a día de su vida.
1305.0,1313.0, Entonces esas dos cuestiones de contexto de alguna manera funcionan como un condicionante muy grande para mí.
1313.0,1318.0," Con lo cual si yo entiendo lo que decís, en la medida que no existe una..."
1318.0,1320.0," O sea, al revés te lo pongo."
1320.0,1323.0, No te pongas a hacer hipótesis.
1323.0,1326.0, Hacemos las conclusiones así más fácil.
1326.0,1328.0," Bueno, ok, listo, lo dejamos ahí."
1328.0,1329.0," No, no, no."
1329.0,1335.0, Pero yo lo que entiendo es que sin la medida que haya un consenso interno estarías dispuesto a avanzar como candidato.
1335.0,1338.0," No, te vuelvo a repetir."
1338.0,1343.0, Yo lo que estoy planteando es que los contextos también generan condiciones.
1343.0,1348.0," Uno no es solo uno, sino uno y las circunstancias que lo rodean."
1348.0,1350.0, Yo soy parte de una coalición de gobierno.
1350.0,1353.0, Yo quiero que mi coalición de gobierno siga gobernando.
1353.0,1360.0," Y para eso lo que nosotros tenemos que decirle a la gente es lo que nos tocó resolver, lo que no pudimos resolver y hacia dónde vamos."
1360.0,1371.0," No, digamos, el poner a pelearnos sobre diferencias que tienen más que ver con si querés cuestiones de posicionamiento individual."
1371.0,1376.0, Si la pelea es de posicionamiento individual prefiero mirar desde el costado
1376.0,1384.0, y colaborar en todo caso con aquello que crea que desde el punto de vista del posicionamiento individual es lo mejor para el país y para el futuro.
1384.0,1386.0," Clarísimo, la última te hago."
1386.0,1390.0," Si fueras presidente, qué medidas tomarías."
1390.0,1394.0, Qué difícil se puso esta conversación.
1394.0,1395.0," Bueno, listo."
1395.0,1397.0," Pero no, está bien."
1397.0,1400.0, Yo no voy a hablar de si yo fuera.
1401.0,1408.0," En todo caso, la experiencia de, se va a 8 meses, 9 meses ya,"
1408.0,1423.0," al frente de un ministerio que tiene unificado economía, agricultura, industria, comercio, minería, energía, producción, economía y conocimiento."
1423.0,1431.0," Yo no sé si se escuchaba, digamos, ahí hay una de las grandes oportunidades de Argentina para lo que viene."
1431.0,1434.0, ¿Qué le diría el próximo presidente?
1434.0,1439.0, Que sobre 5 temas tiene que construir política de Estado.
1439.0,1446.0," Primero, sobre el tema alimentario."
1446.0,1452.0, Porque Argentina es uno de los grandes jugadores mundiales de producción de proteínas.
1452.0,1457.0, Y porque además somos una de las reservas más importantes de agua.
1457.0,1470.0," Y entonces, Argentina, Brasil y Paraguay representan o de alguna manera describen el 40% de las proteínas que se consumen en el mundo."
1470.0,1474.0, Somos un jugador mundial a pesar nuestro.
1474.0,1482.0, Y entonces tenemos ahí la oportunidad de definir una política de largo plazo que nos haga todavía más jugadores a nivel global
1482.0,1491.0, en la producción de proteínas y de valor agregado sobre nuestras producciones agropecuarias.
1491.0,1493.0, Y creo que ahí hay un vector.
1493.0,1498.0, El segundo gran vector es el tema de la seguridad energética.
1498.0,1507.0, El cambio de paradigma económico en términos de peso en el producto bruto argentino.
1507.0,1523.0, Argentina va de menos 10 en el balance en la balanza comercial en energía 2021 a más 22 en menos de 5 años.
1524.0,1532.0," Aparece un nuevo jugador en el PBI de la Argentina, que es el sector de hidrocarburos."
1532.0,1541.0, Tenemos que defender al gas como energía de transición porque eso además hace al proceso de desarrollo industrial.
1541.0,1546.0," Ayer estaba la gente de Fora Internacional, ahí está Martín que no me deja mentir."
1546.0,1554.0," Entonces decía, cuando piensen el desarrollo del hub regional no piensen solamente en términos de capital humano,"
1554.0,1563.0," en términos de, digamos, demanda de camiones o demanda de pickups, piensen también en términos de el costo de energía."
1563.0,1574.0," Porque Argentina, digamos, con el acceso que tiene por el segundo yacimiento mundial de gel gas a energía mucho más barata"
1574.0,1580.0, en los próximos años tiene la oportunidad de ser competitivo en los sectores industriales.
1580.0,1586.0, Gas y petróleo como dos grandes jugadores del PBI de la Argentina en los próximos años.
1586.0,1591.0," El tercero, obviamente, el recurso mineral."
1591.0,1593.0, Y por qué digo el recurso mineral?
1593.0,1597.0," Porque vamos a pasar de 3.000 millones de dólares de exportaciones mineras,"
1598.0,1605.0," digamos, 20-21 a casi 19.000 millones de dólares de exportaciones mineras en el 2030."
1605.0,1609.0, Pero además con toda la inversión que requiere el sector minero.
1609.0,1613.0," Todos miran al litio y es cierto, somos uno de los grandes jugadores del litio,"
1613.0,1618.0," pero no dejemos de mirar el cobre, que es el otro gran jugador de la revolución tecnológica"
1618.0,1621.0, y en el que la Argentina tiene un lugar central.
1621.0,1625.0," Sólo Takataka cambia el precio del cobre,"
1625.0,1630.0, sólo Takataka funcionando cambia el precio del mercado del cobre a nivel internacional.
1630.0,1639.0," Entonces, minerales críticos también, digamos, es parte de lo que debe ser una agenda de política de estado del próximo gobierno."
1639.0,1648.0," Economía del conocimiento, porque Argentina y recién decía masividad en los proyectos de capacitación."
1648.0,1655.0," Hoy estamos con un programa Argentina 4.0, que básicamente está preparando 70.000 programadores,"
1655.0,1657.0, con una inversión pública muy grande.
1657.0,1660.0, Nosotros debíramos estar hoy preparando 700.000.
1660.0,1665.0," Entonces, claramente en la agenda de economía del conocimiento,"
1665.0,1672.0, la mayor inversión que puede hacer el próximo gobierno es obligar a que en la escuela secundaria
1672.0,1676.0, la programación sea parte del aprendizaje de los alumnos.
1676.0,1683.0," Porque eso nos pone jugadores globales, porque nuestro capital humano es supervalioso y superreconocido."
1683.0,1686.0, Y después el quinto punto es la agenda institucional.
1686.0,1689.0, Yo en esto quiero ser muy claro.
1689.0,1699.0," Para que se entienda cuando un gobierno elige un rumbo y aparecen para defender intereses preventarios,"
1699.0,1703.0," yo escuchaba hoy que hablaban también de la ética empresaria, la mañana."
1703.0,1710.0," Y aparecen intereses preventarios defendidos con instrumentos de la justicia,"
1710.0,1720.0," que, digamos, terminan desde la idea de la emergencia, terminan siendo instrumentos permanentes."
1720.0,1722.0, Estamos frente a un problema.
1722.0,1726.0," Miren, no voy a poner los ejemplos habituales."
1726.0,1730.0, Voy a poner el ejemplo de la competencia en el sector del transporte automotor
1730.0,1736.0," y sé que se me van a enojar dos grandes del transporte automotor, pero no importa."
1736.0,1741.0," Una ruta, E-N, de una ciudad importante del interior a Buenos Aires."
1741.0,1745.0, Hace 10 años que se debate con medidas cautelares.
1745.0,1752.0, La resolvió el Estado hace 10 años y hace 10 años que tiene ruedita puesta de juzgado en juzgado.
1753.0,1760.0," Entonces, los instrumentos de emergencia que tiene para aplicar la justicia deben ser de emergencia."
1760.0,1766.0," Y los remedios de fondo son con los fallos de fondo, pero no podemos seguir"
1766.0,1772.0, con un esquema en el cual los remedios transitorios para evitar abusos del Estado
1772.0,1778.0, se terminen transformando en medidas permanentes de protección de intereses preventarios
1778.0,1781.0, de sectores económicos.
1781.0,1789.0, Creo que en eso es clave que también tengamos la capacidad todos los dirigentes políticos de decir
1789.0,1791.0," esto sí, esto no."
1791.0,1797.0, Porque me parece que ponese en juego parte del diseño institucional y económico
1797.0,1800.0, y de desarrollo de la Argentina para el futuro.
1800.0,1808.0, Si vos tenés estos 5 ejes como parte de la construcción para el programa de desarrollo económico de la Argentina
1808.0,1816.0, y entendés además que tenés en el Mercosur un mercado fenomenal para que tu industria
1816.0,1821.0, crezca y compita la Argentina de los próximos 10 años
1821.0,1825.0, más allá de quién gobiernes una Argentina para el crecimiento.
1825.0,1826.0," Sergio, muchísimas gracias."
1826.0,1827.0," No, por favor."
1827.0,1828.0, Muchas gracias por la presentación.
