start,end,text
540.04,540.56, Ahí me...
540.64,542.76," En una situación de mucha atención,"
542.88,545.72, pero que no escaló a una violencia descontrolada en ningún momento.
545.8,547.92, ¿A quién mandaste la reunión? A D'Alesandro.
548.0,550.84," A D'Alesandro, fueron D'Alesandro y Jorge Macre, los dos."
550.92,552.12, Mirame a los ojos.
552.2,553.2, Sí.
553.84,558.08," Lo que te voy a preguntar, si a vos te llegó esta versión,"
558.16,560.68, alguien les dijo en esa reunión o es voso
560.76,563.6," que si Cristina es condenada,"
565.0,566.96, pueden pasar cosas muy violentas
567.04,568.96, y meterían un millón de personas en la calle?
569.04,570.72, La reunión fue muy tensa.
570.8,572.6, Ahora a mí no me consta una cosa tan textual
572.6,573.6, como la que me decís.
573.6800000000001,574.72, La reunión fue muy tensa.
574.8000000000001,576.9200000000001, Nuestra posición fue muy tensa.
577.0,579.24, ¿Nadie se incende al país?
579.32,580.52, No me consta.
580.6,582.96," Sé que fue muy tensa la reunión, es muy dura."
583.0400000000001,585.6," Nosotros les planteamos, no puede ser un descontrol en la calle."
585.6800000000001,586.48, ¿Le dijeron así?
586.5600000000001,587.64," Pero, por supuesto."
587.72,589.8000000000001," Pero, y ellos mismos lo vieron,"
589.88,591.64," yo le pedí en su momento públicamente,"
591.72,593.24," el sábado la vicepresidenta de la Nación,"
593.32,595.08," que le pida a la gente tranquilidad,"
595.16,599.0, que asuma la responsabilidad de ayudar en la pacificación.
599.08,600.88, Y ella le dijo a la gente que se vaya a su casa.
600.96,603.0," Ahora, esto es muy filosófica."
603.08,605.56," La pregunta es, el otro lo hablaba con un amigo."
605.64,607.04, El tema de la grieta.
607.12,608.4," Hay un momento Horacio,"
608.48,610.4," seas vos,"
610.48,611.96," sea Cristina,"
612.04,613.92," sea Macri, Patriz Agurrich,"
614.0,619.12," Milay, Mánez, Maza o Elenano Polvorita,"
619.2,621.12, van a tener que hablar entre ustedes.
621.2,623.68," Porque si no, hay un momento que no se va a poder."
623.76,626.4," O sea, en serio, esto va a terminar mal."
626.48,627.36, Es que yo coincido.
627.44,630.4," Pero primero que dice que hay que terminar con la grieta en la Argentina,"
630.48,632.16, lo creo y lo digo siempre.
632.24,633.28, Hay que terminar con la grieta.
633.36,635.24," Bueno, esta con las agresiones personales."
635.3199999999999,636.68," Te pregunté, es muy sonsa,"
636.76,639.1999999999999," pero ¿qué ha pasado en guerras reales,"
639.28,641.36, con misiles y con bombas?
641.4399999999999,645.12, ¿Nunca intentaste un teléfono hiper que te comunican con Cristina
645.1999999999999,646.4, y hablar?
646.48,647.72, Lo hicimos el otro día.
647.8,650.24," Más allá de con qué persona hablamos,"
650.3199999999999,651.84, se habló con el Gobierno Nacional.
651.92,653.6," Y a partir de esa conversación que hubo,"
653.68,655.36," que fue muy dura,"
655.4399999999999,658.24, bajaron los deshibeles y cada uno se fue a su casa
658.3199999999999,660.1999999999999, y la violencia no escaló.
660.2800000000001,662.84, No es un tema personal que yo tengo que concluir.
662.9200000000001,663.88, Te preocupa la grieta.
663.96,665.5200000000001, No sé si es a vos de lo que viene.
665.6,666.76, Por supuesto que me preocupa.
666.84,668.36, Hay que terminar con la grieta.
668.44,669.24, Repetime eso.
669.32,670.36, Hay que terminar con la grieta.
670.44,671.4000000000001, Te lo digo a vos mirando los ojos
671.48,672.44, y a todos los que me están escuchando.
672.5200000000001,674.32, Hay que terminar con la grieta.
674.4000000000001,676.44, Con la grieta no ha mejorado nada en la Argentina.
676.5200000000001,679.36," Con la grieta tenemos 40% de pobreza,"
679.44,680.88, una inflación galopante.
680.96,682.76, Por supuesto que trimé con la grieta.
682.84,684.5600000000001, Eso no quiere decir
684.6400000000001,686.48, que uno tenga que ponerse de acuerdo con todos.
686.5600000000001,690.0400000000001," O sea, yo con el quisenismo no me pondría de acuerdo nunca."
690.16,692.36, Con los que creen que hay que avanzar sobre la justicia
692.4399999999999,693.8," como están haciendo ahora,"
693.88,696.0799999999999, con los que creen que los únicos socios
696.16,699.3199999999999," que tenemos en el mundo son Venezuela, Cuba,"
699.4,700.5999999999999, con los que creen que la inflación
700.68,702.4, se va a bajar con controles de precios
702.48,705.8, mandando militantes de la Cámpora a los supermercados.
705.88,707.56, Yo no me pondría de acuerdo nunca.
707.64,709.0, Una cosa es no ponerse de acuerdo
709.0799999999999,712.52, y otra cosa es hacer de la agresión un modo de hacer política.
712.5999999999999,713.4399999999999, Yo no creo en eso.
713.52,714.64, Nunca me enganche con eso.
714.7199999999999,717.56, ¿Qué crees que piensan en el interior?
717.64,719.48, Porque viste lo que decía Fernández
719.52,722.6," y el otro día, ¿no? Cristina Fernández decía..."
722.6800000000001,726.76," Bueno, incluso es vosó la posibilidad de plantearles a ustedes,"
726.84,732.64," a los porteños, la discusión de la autonomía de la ciudad."
732.72,734.08, ¿Qué crees que piensan?
734.16,737.0," Bueno, ya sé lo que piensa Cristina."
737.08,739.08," Porque el otro día me lo decían en la mesa, los gobernadores."
739.16,740.5600000000001, ¿Qué crees que piensan la gente del interior
740.64,742.36, de la capital federal?
742.44,744.08, Pensáeme que están todos viéndote.
744.16,748.12," Mucha gente del interior viene a trabajar en la ciudad de Buenos Aires,"
748.2,750.44," mandan a sus hijos a estudiar a la ciudad de Buenos Aires,"
750.52,754.08," vienen a atenderse hospitales de la ciudad de Buenos Aires,"
754.16,756.2, vienen a pasear a la ciudad de Buenos Aires.
756.28,758.8," Digo, esta es la capital de todos los argentinos."
758.88,761.76, Es Santinomia que intenta instalar el gisinarismo
761.84,763.4, entre la capital y el interior.
763.48,765.0, Atrasa 200 años.
765.08,765.8, ¿Cuánto atrasa?
765.88,769.24," 200 años, bueno, de 150 años para hacer más precisos."
769.32,771.28," Históricamente, 150 años."
771.36,773.64, Que no hay más discusión entre la capital y el interior.
773.72,777.04," Ahora, la discusión que sí yo planteo hoy"
777.16,778.7199999999999," es la discusión del federalismo,"
778.8,781.0, que es la discusión entre el gobierno nacional
781.0799999999999,782.5999999999999, y el resto de los distritos.
782.68,785.12, Nuestra constitución dice que somos un país federal.
785.1999999999999,789.64, Alberti soñó un país federal y hoy somos más unitarios que nunca.
789.7199999999999,792.3199999999999, El gisinarismo ha concentrado muchísimos recursos
792.4,793.64, en el gobierno nacional.
793.7199999999999,796.04, Pero ellos dicen que los recursos están concentrados...
796.12,797.24," Bueno, bueno, el gobierno nacional."
797.3199999999999,798.68, ...que ellos te dicen que acá.
798.76,801.12," El gobierno nacional que tiene sede en capital, por supuesto,"
801.1999999999999,802.0799999999999, pero el gobierno nacional.
802.16,805.52," Yo te cuento, no sos onzo,"
805.6,807.96," se le acusa de que tienen fortuna de guita,"
808.04,810.84," que se le caen los visites de los bolsillos a la ciudad,"
810.92,813.92," que tienen plata para poner, como decía,"
814.0,816.8," no sé, plantines de colores cuando los otros no tienen para comer,"
816.88,818.84," que te sobra guita para las obras,"
818.92,822.1999999999999," que tenés infinidad de impuestos, etcétera, etcétera."
822.28,824.3199999999999," Bueno, que eso es una ciudad extremadamente rica,"
824.4,826.92, entonces vienen a plantearte esa autonomía.
827.0,828.84, ¿Os estás dispuesto a que te plantees esa autonomía
828.92,831.0, o ni la vas a dar esa...
831.0799999999999,833.96," La Constitución Nacional, la Constitución,"
834.0400000000001,836.4000000000001, dice que la ciudad de Buenos Aires es autónoma.
836.48,839.88," Y si la ciudad de Buenos Aires ha estado los últimos 15 años,"
839.96,840.96, porque no eras y antes...
841.0400000000001,844.0400000000001," Claro, doctor, lo sé, pero yo te quiero decir..."
844.12,848.08, Es el que pasa que se te planteen que te empiecen a reunir gobernadores
848.1600000000001,850.08, y te van a...
850.1600000000001,853.2800000000001," Escúchame, es Argentina, es el multiverso número 3 de Marvel,"
853.36,854.96, todo puede pasar acá.
855.0400000000001,858.6800000000001," Son los mismos gobernadores que apoyan al kisnerismo,"
858.76,861.32, que es el responsable de haber concentrado los recursos
861.4000000000001,862.36, en el gobierno nacional.
862.44,864.5600000000001," Ni te preocupa eso, no puede pasar nunca."
864.64,866.28, La Constitución dice que la ciudad es autónoma.
866.36,867.76," Sí, que es Argentina."
867.84,871.08," La ciudad de... A ver, en la Argentina no vamos a violer la Constitución."
871.16,872.8000000000001, ¿Qué tiene que ver que es Argentina?
872.88,873.8000000000001, La ciudad de Buenos Aires.
873.88,875.44, ¿Vos dormiste tranquilo cuando dijo eso?
875.52,878.04, ¿Lo dijo para Pula Galerí?
878.12,881.12, ¿Crees Cristina o crees que puedes llegar a intentar algo?
881.2,883.32," No hay ninguna posibilidad, y si lo digo a todos los porteños,"
883.4,884.6800000000001," que se queden tranquilos,"
884.76,887.52, que Cristina Quiles no va a avanzar sobre la ciudad de Buenos Aires.
887.6,889.6800000000001, Lo digo claramente.
889.76,890.6," Así firme, no sé."
890.64,891.6800000000001," Por supuesto, no va a avanzar."
891.76,892.64, ¿Estás seguro que no?
892.72,893.72, No hay ninguna duda.
893.8000000000001,894.64, Le dame.
894.72,895.48, Ninguna duda.
895.5600000000001,896.6800000000001, Te miro a los ojos.
896.76,898.16," Hay manera, vos sí que no."
898.24,898.84, No hay manera.
898.9200000000001,903.12, La Constitución Nacional dice que esta es una ciudad autónoma.
903.2,905.52," Así de claro, no hay ninguna duda."
905.6,909.32," Y te repito, la ciudad de Buenos Aires hace 15 o 20 años no era así."
909.4,911.28," En este lugar donde estamos acá, nosotros ahora,"
911.36,913.64, se inundaba cuando caían cuatro gotas.
913.72,915.44," Teníamos índices de delito,"
915.52,918.76, igual a muchas de la ciudad de Latinoamérica o al conurbano.
918.84,921.08, Teníamos un sistema educativo totalmente deteriorado
921.16,923.84, con 80 escuelas que no daban clases en invierno.
923.92,926.04, No se habían hecho obras en más de 30 años.
926.12,929.28, Y hoy la ciudad ha cambiado de una manera que todo el mundo lo ve.
929.36,931.88," Ha estado bien administrada con un plan,"
931.96,935.2," con un método de gestión, con inversión pública."
935.28,937.36, Lo que tenemos que lograr es igualar para arriba.
937.4399999999999,938.84," Si la gente ve que la ciudad está bien,"
938.92,941.6, trabajemos para que toda la Argentina esté bien.
941.68,943.3199999999999, Eso es lo que tenemos que lograr.
943.4,945.08, No igualar para abajo.
945.16,948.24," Si en la ciudad de Buenos Aires los chicos tienen 190 días de clase,"
948.32,949.84," 191 días de clase,"
949.92,951.92, logremos que en todo el país tengan 200
952.0,953.76, y no bajarlos de la ciudad de Buenos Aires.
953.84,957.64," Si en la ciudad de Buenos Aires mantuvimos las escuelas abiertas,"
957.72,959.2," contraviento y marea,"
959.28,960.6," mantengamos las abiertas en todo el país,"
960.6800000000001,962.16, no cerrimos las de la ciudad.
962.24,963.72, Basta de igualar para abajo.
963.8,964.8," Escuchame, mereció."
964.88,966.5600000000001, La ciudad de Buenos Aires es un ejemplo de que se puede.
966.64,968.0," No, no, está claro que te suena..."
968.08,969.44, Y aparte te lo dicen los números.
969.52,970.6," O sea, no lo digo yo."
970.6800000000001,973.88," Leo y veo, los números estás realmente..."
973.96,976.5600000000001," Bueno, pero los números de intención de voto"
976.64,978.4799999999999, te tocas liderando y lo veo.
978.56,981.0799999999999, Salen todo el tiempo en los medios.
981.16,984.4799999999999," O sea, medios oficialistas y medios no oficialistas."
984.56,988.88, Nadie puede discutir que estás realmente bien
988.9599999999999,991.16, en los números o tu espacio o voz.
991.2399999999999,992.68, Estás bien en los números.
992.76,994.28," Pero te pregunto algo también humano,"
994.3599999999999,997.8," porque, pues, sabes que tiene que ver lo humano en todo esto hoy mucho."
999.0,1003.0799999999999," Sos permeable, ¿cómo es tu universo de información?"
1003.16,1004.3599999999999, Esto es...
1005.28,1007.92, ¿Andás leyendo lo que dicen de vos?
1008.0,1011.36, Te cuenta cuál es tu universo de conexión.
1011.44,1013.72, ¿Quién te dice lo que dicen de vos?
1013.8000000000001,1014.76," Escuchame bien esto, ¿eh?"
1014.84,1017.88," Porque, por lo menos, en este sistema,"
1017.96,1020.0, nosotros hace mucho tiempo trabajamos en televisión.
1020.08,1021.6800000000001, Ahí ves y nuestra psiqui se está preparada
1021.76,1023.4, para que nos digan cualquier cosa.
1023.48,1025.68, Pero hay un momento que te vuela la cabeza.
1025.76,1027.08, ¿Te vuela la cabeza?
1027.16,1029.16, Empezás a cometer errores.
1029.24,1032.1200000000001, Porque empezás a actuar como quieren que actúes.
1032.2,1034.28, Te pregunto y te consulto.
1034.36,1037.6, ¿Cómo estás vos con la conexión de lo que dicen de vos?
1037.6799999999998,1040.32, ¿Y qué crees que dicen de vos? Contácero la audiencia.
1040.3999999999999,1045.04," Mira, primero me engancho bastante poco en leer,"
1045.12,1047.24, en ver qué es lo que dicen de mí todo el tiempo.
1047.32,1050.24, Para mí me paso un día entero que no miré nada en los medios.
1050.32,1051.8799999999999," Trato, obviamente, de estar informado"
1051.9599999999998,1055.4799999999998," y si hay alguna novedad muy fuerte que afecte la ciudad, me avisan."
1055.56,1057.4399999999998, ¿Cómo te informas?
1057.52,1061.04," Mira, a la mañana miro el diario,"
1061.12,1063.1599999999999, pero lo miro y digo así de rápido.
1063.2,1065.2, ¿Me puedo contar qué diarios le es?
1065.28,1067.2, Leo clarín y nación.
1067.28,1068.1200000000001, Me llegan...
1068.2,1070.8000000000002, ¿Más que finales? ¿No le es? ¿No en la otra mirada?
1070.88,1072.44," No, me pasan un resumen de prensa"
1072.52,1074.3200000000002," donde si hay alguna nota muy significativa,"
1074.4,1077.16," pero también, así como miro el diario así de rápido, paso..."
1077.24,1078.2," Listo, perfecto."
1078.28,1079.16, Resume muy rápido.
1079.24,1080.2, ¿Rede sociales entras?
1080.28,1082.28," Para serte sincero, me paro bastante en el fútbol,"
1082.3600000000001,1083.92, siempre de participación.
1084.0,1086.6000000000001," Rees sociales también, muy rápido."
1086.68,1088.1200000000001," Trato de no intoxicarme,"
1088.2,1090.3200000000002, no estar atento a qué dice cada noticia
1090.4,1092.1200000000001, porque uno pierde perspectiva.
1092.1999999999998,1094.7199999999998," Una cosa se está informado y otra cosa se está intoxicado,"
1094.8,1096.28," como te pasas y estás todo el día,"
1096.36,1098.52, oí con la información que hay.
1098.6,1101.1599999999999," Trato además de leer otras cosas,"
1101.2399999999998,1103.4799999999998," de estar informado, no solo lo que pasó en el último minuto,"
1103.56,1106.6," sino de tener lo que está pasando en el mundo,"
1106.6799999999998,1108.12, de ideas nuevas.
1108.1999999999998,1110.1999999999998," Ahora te pido que si me corto un poquito el aire,"
1110.28,1111.12, porque si te tenes el frío.
